 1.99526231e+05  1.99526231e+05  0.00000000e+00  1.99526231e+05  7.99937134e-01 -1.00290196e-02  1.99526231e+05  7.99905705e-01 -7.52117361e-03  1.99526231e+05 -4.00188590e-03 -1.50423472e-04 
 2.05352503e+05  2.05352503e+05  0.00000000e+00  2.05352503e+05  7.99933409e-01 -1.03218562e-02  2.05352503e+05  7.99900118e-01 -7.74074778e-03  2.05352503e+05 -4.00199764e-03 -1.54814956e-04 
 2.11348904e+05  2.11348904e+05  0.00000000e+00  2.11348904e+05  7.99929464e-01 -1.06232424e-02  2.11348904e+05  7.99894200e-01 -7.96672930e-03  2.11348904e+05 -4.00211600e-03 -1.59334586e-04 
 2.17520403e+05  2.17520403e+05  0.00000000e+00  2.17520403e+05  7.99925284e-01 -1.09334276e-02  2.17520403e+05  7.99887931e-01 -8.19930488e-03  2.17520403e+05 -4.00224137e-03 -1.63986098e-04 
 2.23872114e+05  2.23872114e+05  0.00000000e+00  2.23872114e+05  7.99920857e-01 -1.12526687e-02  2.23872114e+05  7.99881291e-01 -8.43866664e-03  2.23872114e+05 -4.00237417e-03 -1.68773333e-04 
 2.30409298e+05  2.30409298e+05  0.00000000e+00  2.30409298e+05  7.99916168e-01 -1.15812300e-02  2.30409298e+05  7.99874258e-01 -8.68501226e-03  2.30409298e+05 -4.00251484e-03 -1.73700245e-04 
 2.37137371e+05  2.37137371e+05  0.00000000e+00  2.37137371e+05  7.99911200e-01 -1.19193833e-02  2.37137371e+05  7.99866808e-01 -8.93854519e-03  2.37137371e+05 -4.00266384e-03 -1.78770904e-04 
 2.44061907e+05  2.44061907e+05  0.00000000e+00  2.44061907e+05  7.99905939e-01 -1.22674087e-02  2.44061907e+05  7.99858916e-01 -9.19947474e-03  2.44061907e+05 -4.00282167e-03 -1.83989495e-04 
 2.51188643e+05  2.51188643e+05  0.00000000e+00  2.51188643e+05  7.99900365e-01 -1.26255942e-02  2.51188643e+05  7.99850557e-01 -9.46801630e-03  2.51188643e+05 -4.00298886e-03 -1.89360326e-04 
 2.58523484e+05  2.58523484e+05  0.00000000e+00  2.58523484e+05  7.99894462e-01 -1.29942362e-02  2.58523484e+05  7.99841703e-01 -9.74439148e-03  2.58523484e+05 -4.00316594e-03 -1.94887830e-04 
 2.66072506e+05  2.66072506e+05  0.00000000e+00  2.66072506e+05  7.99888208e-01 -1.33736399e-02  2.66072506e+05  7.99832324e-01 -1.00288283e-02  2.66072506e+05 -4.00335352e-03 -2.00576566e-04 
 2.73841963e+05  2.73841963e+05  0.00000000e+00  2.73841963e+05  7.99881584e-01 -1.37641192e-02  2.73841963e+05  7.99822390e-01 -1.03215614e-02  2.73841963e+05 -4.00355221e-03 -2.06431228e-04 
 2.81838293e+05  2.81838293e+05  0.00000000e+00  2.81838293e+05  7.99874568e-01 -1.41659974e-02  2.81838293e+05  7.99811867e-01 -1.06228322e-02  2.81838293e+05 -4.00376267e-03 -2.12456644e-04 
