 3.75837404e+01  3.75837404e+01  0.00000000e+00  3.75837404e+01  9.99999999e-01 -2.36145606e-05  3.75837404e+01 -5.57647461e-13 -2.36145606e-08 
 3.98107171e+01  3.98107171e+01  0.00000000e+00  3.98107171e+01  9.99999999e-01 -2.50138112e-05  3.98107171e+01 -6.25690688e-13 -2.50138112e-08 
 4.21696503e+01  4.21696503e+01  0.00000000e+00  4.21696503e+01  9.99999999e-01 -2.64959727e-05  4.21696503e+01 -7.02036519e-13 -2.64959727e-08 
 4.46683592e+01  4.46683592e+01  0.00000000e+00  4.46683592e+01  9.99999999e-01 -2.80659578e-05  4.46683592e+01 -7.87698032e-13 -2.80659578e-08 
 4.73151259e+01  4.73151259e+01  0.00000000e+00  4.73151259e+01  9.99999999e-01 -2.97289704e-05  4.73151259e+01 -8.83811687e-13 -2.97289704e-08 
 5.01187234e+01  5.01187234e+01  0.00000000e+00  5.01187234e+01  9.99999999e-01 -3.14905226e-05  5.01187234e+01 -9.91652940e-13 -3.14905226e-08 
 5.30884444e+01  5.30884444e+01  0.00000000e+00  5.30884444e+01  9.99999999e-01 -3.33564534e-05  5.30884444e+01 -1.11265294e-12 -3.33564534e-08 
 5.62341325e+01  5.62341325e+01  0.00000000e+00  5.62341325e+01  9.99999999e-01 -3.53329475e-05  5.62341325e+01 -1.24841717e-12 -3.53329475e-08 
 5.95662144e+01  5.95662144e+01  0.00000000e+00  5.95662144e+01  9.99999999e-01 -3.74265562e-05  5.95662144e+01 -1.40074714e-12 -3.74265562e-08 
 6.30957344e+01  6.30957344e+01  0.00000000e+00  6.30957344e+01  9.99999998e-01 -3.96442191e-05  6.30957344e+01 -1.57166402e-12 -3.96442191e-08 
 6.68343918e+01  6.68343918e+01  0.00000000e+00  6.68343918e+01  9.99999998e-01 -4.19932868e-05  6.68343918e+01 -1.76343619e-12 -4.19932868e-08 
 7.07945784e+01  7.07945784e+01  0.00000000e+00  7.07945784e+01  9.99999998e-01 -4.44815454e-05  7.07945784e+01 -1.97860782e-12 -4.44815454e-08 
 7.49894209e+01  7.49894209e+01  0.00000000e+00  7.49894209e+01  9.99999998e-01 -4.71172427e-05  7.49894209e+01 -2.22003449e-12 -4.71172427e-08 
 7.94328235e+01  7.94328235e+01  0.00000000e+00  7.94328235e+01  9.99999998e-01 -4.99091148e-05  7.94328235e+01 -2.49091980e-12 -4.99091148e-08 
 8.41395142e+01  8.41395142e+01  0.00000000e+00  8.41395142e+01  9.99999997e-01 -5.28664158e-05  8.41395142e+01 -2.79485788e-12 -5.28664158e-08 
 8.91250938e+01  8.91250938e+01  0.00000000e+00  8.91250938e+01  9.99999997e-01 -5.59989478e-05  8.91250938e+01 -3.13588218e-12 -5.59989478e-08 
 9.44060876e+01  9.44060876e+01  0.00000000e+00  9.44060876e+01  9.99999996e-01 -5.93170941e-05  9.44060876e+01 -3.51851773e-12 -5.93170941e-08 
 1.00000000e+02  1.00000000e+02  0.00000000e+00  1.00000000e+02  9.99999996e-01 -6.28318528e-05  1.00000000e+02 -3.94784184e-12 -6.28318528e-08 
 1.05925373e+02  1.05925373e+02  0.00000000e+00  1.05925373e+02  9.99999996e-01 -6.65548741e-05  1.05925373e+02 -4.42955134e-12 -6.65548741e-08 
 1.12201845e+02  1.12201845e+02  0.00000000e+00  1.12201845e+02  9.99999995e-01 -7.04984983e-05  1.12201845e+02 -4.97003827e-12 -7.04984983e-08 
 1.18850223e+02  1.18850223e+02  0.00000000e+00  1.18850223e+02  9.99999994e-01 -7.46757969e-05  1.18850223e+02 -5.57647461e-12 -7.46757969e-08 
 1.25892541e+02  1.25892541e+02  0.00000000e+00  1.25892541e+02  9.99999994e-01 -7.91006160e-05  1.25892541e+02 -6.25690754e-12 -7.91006160e-08 
 1.33352143e+02  1.33352143e+02  0.00000000e+00  1.33352143e+02  9.99999993e-01 -8.37876221e-05  1.33352143e+02 -7.02036563e-12 -8.37876221e-08 
 1.41253754e+02  1.41253754e+02  0.00000000e+00  1.41253754e+02  9.99999992e-01 -8.87523508e-05  1.41253754e+02 -7.87697967e-12 -8.87523508e-08 
 1.49623566e+02  1.49623566e+02  0.00000000e+00  1.49623566e+02  9.99999991e-01 -9.40112581e-05  1.49623566e+02 -8.83811687e-12 -9.40112581e-08 
 1.58489319e+02  1.58489319e+02  0.00000000e+00  1.58489319e+02  9.99999990e-01 -9.95817752e-05  1.58489319e+02 -9.91652984e-12 -9.95817752e-08 
 1.67880402e+02  1.67880402e+02  0.00000000e+00  1.67880402e+02  9.99999989e-01 -1.05482366e-04  1.67880402e+02 -1.11265296e-11 -1.05482366e-07 
 1.77827941e+02  1.77827941e+02  0.00000000e+00  1.77827941e+02  9.99999988e-01 -1.11732589e-04  1.77827941e+02 -1.24841717e-11 -1.11732589e-07 
 1.88364909e+02  1.88364909e+02  0.00000000e+00  1.88364909e+02  9.99999986e-01 -1.18353161e-04  1.88364909e+02 -1.40074710e-11 -1.18353161e-07 
 1.99526231e+02  1.99526231e+02  0.00000000e+00  1.99526231e+02  9.99999984e-01 -1.25366027e-04  1.99526231e+02 -1.57166409e-11 -1.25366027e-07 
 2.11348904e+02  2.11348904e+02  0.00000000e+00  2.11348904e+02  9.99999982e-01 -1.32794430e-04  2.11348904e+02 -1.76343610e-11 -1.32794430e-07 
 2.23872114e+02  2.23872114e+02  0.00000000e+00  2.23872114e+02  9.99999980e-01 -1.40662995e-04  2.23872114e+02 -1.97860784e-11 -1.40662995e-07 
 2.37137371e+02  2.37137371e+02  0.00000000e+00  2.37137371e+02  9.99999978e-01 -1.48997801e-04  2.37137371e+02 -2.22003453e-11 -1.48997801e-07 
 2.51188643e+02  2.51188643e+02  0.00000000e+00  2.51188643e+02  9.99999975e-01 -1.57826475e-04  2.51188643e+02 -2.49091969e-11 -1.57826475e-07 
 2.66072506e+02  2.66072506e+02  0.00000000e+00  2.66072506e+02  9.99999972e-01 -1.67178281e-04  2.66072506e+02 -2.79485783e-11 -1.67178281e-07 
 2.81838293e+02  2.81838293e+02  0.00000000e+00  2.81838293e+02  9.99999969e-01 -1.77084217e-04  2.81838293e+02 -3.13588207e-11 -1.77084217e-07 
 2.98538262e+02  2.98538262e+02  0.00000000e+00  2.98538262e+02  9.99999965e-01 -1.87577115e-04  2.98538262e+02 -3.51851757e-11 -1.87577115e-07 
 3.16227766e+02  3.16227766e+02  0.00000000e+00  3.16227766e+02  9.99999961e-01 -1.98691757e-04  3.16227766e+02 -3.94784158e-11 -1.98691757e-07 
 3.34965439e+02  3.34965439e+02  0.00000000e+00  3.34965439e+02  9.99999956e-01 -2.10464983e-04  3.34965439e+02 -4.42955111e-11 -2.10464983e-07 
 3.54813389e+02  3.54813389e+02  0.00000000e+00  3.54813389e+02  9.99999950e-01 -2.22935816e-04  3.54813389e+02 -4.97003807e-11 -2.22935816e-07 
 3.75837404e+02  3.75837404e+02  0.00000000e+00  3.75837404e+02  9.99999944e-01 -2.36145592e-04  3.75837404e+02 -5.57647440e-11 -2.36145592e-07 
