 7.49894209e+01  7.49894209e+01  0.00000000e+00  7.49894209e+01  9.07441016e-01  3.87986558e-07  7.49894209e+01 -9.07441016e-05 -3.87986558e-11  7.49894209e+01  9.99092559e-01 -3.87986558e-10  7.49894209e+01  9.08348457e-01  3.88374544e-07 
 7.94328235e+01  7.94328235e+01  0.00000000e+00  7.94328235e+01  9.07441016e-01  4.10976207e-07  7.94328235e+01 -9.07441016e-05 -4.10976207e-11  7.94328235e+01  9.99092559e-01 -4.10976207e-10  7.94328235e+01  9.08348457e-01  4.11387183e-07 
 8.41395142e+01  8.41395142e+01  0.00000000e+00  8.41395142e+01  9.07441016e-01  4.35328078e-07  8.41395142e+01 -9.07441016e-05 -4.35328078e-11  8.41395142e+01  9.99092559e-01 -4.35328078e-10  8.41395142e+01  9.08348457e-01  4.35763406e-07 
 8.91250938e+01  8.91250938e+01  0.00000000e+00  8.91250938e+01  9.07441016e-01  4.61122888e-07  8.91250938e+01 -9.07441016e-05 -4.61122888e-11  8.91250938e+01  9.99092559e-01 -4.61122888e-10  8.91250938e+01  9.08348457e-01  4.61584011e-07 
 9.44060876e+01  9.44060876e+01  0.00000000e+00  9.44060876e+01  9.07441016e-01  4.88446137e-07  9.44060876e+01 -9.07441016e-05 -4.88446137e-11  9.44060876e+01  9.99092559e-01 -4.88446137e-10  9.44060876e+01  9.08348457e-01  4.88934583e-07 
 1.00000000e+02  1.00000000e+02  0.00000000e+00  1.00000000e+02  9.07441016e-01  5.17388390e-07  1.00000000e+02 -9.07441016e-05 -5.17388390e-11  1.00000000e+02  9.99092559e-01 -5.17388390e-10  1.00000000e+02  9.08348457e-01  5.17905779e-07 
 1.05925373e+02  1.05925373e+02  0.00000000e+00  1.05925373e+02  9.07441016e-01  5.48045580e-07  1.05925373e+02 -9.07441016e-05 -5.48045580e-11  1.05925373e+02  9.99092559e-01 -5.48045580e-10  1.05925373e+02  9.08348457e-01  5.48593625e-07 
 1.12201845e+02  1.12201845e+02  0.00000000e+00  1.12201845e+02  9.07441016e-01  5.80519322e-07  1.12201845e+02 -9.07441016e-05 -5.80519322e-11  1.12201845e+02  9.99092559e-01 -5.80519322e-10  1.12201845e+02  9.08348457e-01  5.81099841e-07 
 1.18850223e+02  1.18850223e+02  0.00000000e+00  1.18850223e+02  9.07441016e-01  6.14917254e-07  1.18850223e+02 -9.07441016e-05 -6.14917254e-11  1.18850223e+02  9.99092559e-01 -6.14917254e-10  1.18850223e+02  9.08348457e-01  6.15532172e-07 
 1.25892541e+02  1.25892541e+02  0.00000000e+00  1.25892541e+02  9.07441016e-01  6.51353392e-07  1.25892541e+02 -9.07441016e-05 -6.51353392e-11  1.25892541e+02  9.99092559e-01 -6.51353392e-10  1.25892541e+02  9.08348457e-01  6.52004746e-07 
 1.33352143e+02  1.33352143e+02  0.00000000e+00  1.33352143e+02  9.07441016e-01  6.89948507e-07  1.33352143e+02 -9.07441016e-05 -6.89948507e-11  1.33352143e+02  9.99092559e-01 -6.89948507e-10  1.33352143e+02  9.08348457e-01  6.90638456e-07 
 1.41253754e+02  1.41253754e+02  0.00000000e+00  1.41253754e+02  9.07441016e-01  7.30830526e-07  1.41253754e+02 -9.07441016e-05 -7.30830526e-11  1.41253754e+02  9.99092559e-01 -7.30830526e-10  1.41253754e+02  9.08348457e-01  7.31561357e-07 
 1.49623566e+02  1.49623566e+02  0.00000000e+00  1.49623566e+02  9.07441016e-01  7.74134958e-07  1.49623566e+02 -9.07441016e-05 -7.74134958e-11  1.49623566e+02  9.99092559e-01 -7.74134958e-10  1.49623566e+02  9.08348457e-01  7.74909092e-07 
 1.58489319e+02  1.58489319e+02  0.00000000e+00  1.58489319e+02  9.07441016e-01  8.20005338e-07  1.58489319e+02 -9.07441016e-05 -8.20005338e-11  1.58489319e+02  9.99092559e-01 -8.20005338e-10  1.58489319e+02  9.08348457e-01  8.20825343e-07 
 1.67880402e+02  1.67880402e+02  0.00000000e+00  1.67880402e+02  9.07441016e-01  8.68593708e-07  1.67880402e+02 -9.07441016e-05 -8.68593708e-11  1.67880402e+02  9.99092559e-01 -8.68593708e-10  1.67880402e+02  9.08348457e-01  8.69462302e-07 
