 1.18850223e+02  1.18850223e+02  0.00000000e+00  1.18850223e+02  9.99999999e-01 -4.10716885e-05  1.18850223e+02 -2.14694755e-12 -7.46757973e-08  1.18850223e+02  9.99999999e-01 -2.98703189e-05 
 1.25892541e+02  1.25892541e+02  0.00000000e+00  1.25892541e+02  9.99999998e-01 -4.35053390e-05  1.25892541e+02 -2.40891161e-12 -7.91006164e-08  1.25892541e+02  9.99999999e-01 -3.16402466e-05 
 1.33352143e+02  1.33352143e+02  0.00000000e+00  1.33352143e+02  9.99999998e-01 -4.60831924e-05  1.33352143e+02 -2.70283969e-12 -8.37876226e-08  1.33352143e+02  9.99999999e-01 -3.35150490e-05 
 1.41253754e+02  1.41253754e+02  0.00000000e+00  1.41253754e+02  9.99999998e-01 -4.88137932e-05  1.41253754e+02 -3.03263664e-12 -8.87523513e-08  1.41253754e+02  9.99999999e-01 -3.55009405e-05 
 1.49623566e+02  1.49623566e+02  0.00000000e+00  1.49623566e+02  9.99999998e-01 -5.17061923e-05  1.49623566e+02 -3.40267398e-12 -9.40112588e-08  1.49623566e+02  9.99999998e-01 -3.76045035e-05 
 1.58489319e+02  1.58489319e+02  0.00000000e+00  1.58489319e+02  9.99999997e-01 -5.47699768e-05  1.58489319e+02 -3.81786096e-12 -9.95817760e-08  1.58489319e+02  9.99999998e-01 -3.98327104e-05 
 1.67880402e+02  1.67880402e+02  0.00000000e+00  1.67880402e+02  9.99999997e-01 -5.80153019e-05  1.67880402e+02 -4.28371401e-12 -1.05482367e-07  1.67880402e+02  9.99999998e-01 -4.21929469e-05 
 1.77827941e+02  1.77827941e+02  0.00000000e+00  1.77827941e+02  9.99999997e-01 -6.14529247e-05  1.77827941e+02 -4.80640874e-12 -1.11732590e-07  1.77827941e+02  9.99999998e-01 -4.46930361e-05 
 1.88364909e+02  1.88364909e+02  0.00000000e+00  1.88364909e+02  9.99999996e-01 -6.50942394e-05  1.88364909e+02 -5.39287885e-12 -1.18353163e-07  1.88364909e+02  9.99999998e-01 -4.73412650e-05 
 1.99526231e+02  1.99526231e+02  0.00000000e+00  1.99526231e+02  9.99999996e-01 -6.89513155e-05  1.99526231e+02 -6.05090457e-12 -1.25366028e-07  1.99526231e+02  9.99999997e-01 -5.01464113e-05 
 2.11348904e+02  2.11348904e+02  0.00000000e+00  2.11348904e+02  9.99999996e-01 -7.30369378e-05  2.11348904e+02 -6.78922543e-12 -1.32794432e-07  2.11348904e+02  9.99999997e-01 -5.31177729e-05 
 2.23872114e+02  2.23872114e+02  0.00000000e+00  2.23872114e+02  9.99999995e-01 -7.73646484e-05  2.23872114e+02 -7.61763048e-12 -1.40662997e-07  2.23872114e+02  9.99999997e-01 -5.62651988e-05 
 2.37137371e+02  2.37137371e+02  0.00000000e+00  2.37137371e+02  9.99999994e-01 -8.19487920e-05  2.37137371e+02 -8.54713349e-12 -1.48997804e-07  2.37137371e+02  9.99999996e-01 -5.95991214e-05 
 2.51188643e+02  2.51188643e+02  0.00000000e+00  2.51188643e+02  9.99999994e-01 -8.68045631e-05  2.51188643e+02 -9.59004577e-12 -1.57826479e-07  2.51188643e+02  9.99999996e-01 -6.31305914e-05 
 2.66072506e+02  2.66072506e+02  0.00000000e+00  2.66072506e+02  9.99999993e-01 -9.19480568e-05  2.66072506e+02 -1.07602000e-11 -1.67178285e-07  2.66072506e+02  9.99999995e-01 -6.68713140e-05 
 2.81838293e+02  2.81838293e+02  0.00000000e+00  2.81838293e+02  9.99999992e-01 -9.73963216e-05  2.81838293e+02 -1.20731480e-11 -1.77084221e-07  2.81838293e+02  9.99999995e-01 -7.08336885e-05 
