 1.12280000e-06  1.12280000e-06  1.12280000e-06  6.97265196e-01  1.12280000e-06  1.77118358e-01  1.12280000e-06 -5.20146838e-04 
 1.13280000e-06  1.13280000e-06  1.13280000e-06  7.40898379e-01  1.13280000e-06  2.28714562e-01  1.13280000e-06 -5.12183817e-04 
 1.14280000e-06  1.14280000e-06  1.14280000e-06  7.81607575e-01  1.14280000e-06  2.79408238e-01  1.14280000e-06 -5.02199337e-04 
 1.15280000e-06  1.15280000e-06  1.15280000e-06  8.19232123e-01  1.15280000e-06  3.28999292e-01  1.15280000e-06 -4.90232830e-04 
 1.16280000e-06  1.16280000e-06  1.16280000e-06  8.53623536e-01  1.16280000e-06  3.77291985e-01  1.16280000e-06 -4.76331551e-04 
 1.17280000e-06  1.17280000e-06  1.17280000e-06  8.84646086e-01  1.17280000e-06  4.24095700e-01  1.17280000e-06 -4.60550387e-04 
 1.18280000e-06  1.18280000e-06  1.18280000e-06  9.12177343e-01  1.18280000e-06  4.69225700e-01  1.18280000e-06 -4.42951644e-04 
 1.19280000e-06  1.19280000e-06  1.19280000e-06  9.36108653e-01  1.19280000e-06  5.12503854e-01  1.19280000e-06 -4.23604799e-04 
 1.20280000e-06  1.20280000e-06  1.20280000e-06  9.56345569e-01  1.20280000e-06  5.53759344e-01  1.20280000e-06 -4.02586225e-04 
 1.21280000e-06  1.21280000e-06  1.21280000e-06  9.72808227e-01  1.21280000e-06  5.92829338e-01  1.21280000e-06 -3.79978888e-04 
 1.22280000e-06  1.22280000e-06  1.22280000e-06  9.85431655e-01  1.22280000e-06  6.29559632e-01  1.22280000e-06 -3.55872022e-04 
 1.23280000e-06  1.23280000e-06  1.23280000e-06  9.94166034e-01  1.23280000e-06  6.63805261e-01  1.23280000e-06 -3.30360773e-04 
 1.24280000e-06  1.24280000e-06  1.24280000e-06  9.98976894e-01  1.24280000e-06  6.95431067e-01  1.24280000e-06 -3.03545826e-04 
 1.25280000e-06  1.25280000e-06  1.25280000e-06  9.99845249e-01  1.25280000e-06  7.24312241e-01  1.25280000e-06 -2.75533008e-04 
 1.26280000e-06  1.26280000e-06  1.26280000e-06  9.96767671e-01  1.26280000e-06  7.50334804e-01  1.26280000e-06 -2.46432867e-04 
 1.27280000e-06  1.27280000e-06  1.27280000e-06  9.89756307e-01  1.27280000e-06  7.73396067e-01  1.27280000e-06 -2.16360239e-04 
 1.28280000e-06  1.28280000e-06  1.28280000e-06  9.78838826e-01  1.28280000e-06  7.93405029e-01  1.28280000e-06 -1.85433797e-04 
 1.29280000e-06  1.29280000e-06  1.29280000e-06  9.64058316e-01  1.29280000e-06  8.10282739e-01  1.29280000e-06 -1.53775577e-04 
 1.30280000e-06  1.30280000e-06  1.30280000e-06  9.45473108e-01  1.30280000e-06  8.23962605e-01  1.30280000e-06 -1.21510504e-04 
 1.31280000e-06  1.31280000e-06  1.31280000e-06  9.23156550e-01  1.31280000e-06  8.34390658e-01  1.31280000e-06 -8.87658922e-05 
 1.32280000e-06  1.32280000e-06  1.32280000e-06  8.97196715e-01  1.32280000e-06  8.41525763e-01  1.32280000e-06 -5.56709517e-05 
 1.33280000e-06  1.33280000e-06  1.33280000e-06  8.67696054e-01  1.33280000e-06  8.45339782e-01  1.33280000e-06 -2.23562726e-05 
 1.34280000e-06  1.34280000e-06  1.34280000e-06  8.34770994e-01  1.34280000e-06  8.45817680e-01  1.34280000e-06  1.10466867e-05 
 1.35280000e-06  1.35280000e-06  1.35280000e-06  7.98551473e-01  1.35280000e-06  8.42957591e-01  1.35280000e-06  4.44061180e-05 
 1.36280000e-06  1.36280000e-06  1.36280000e-06  7.59180435e-01  1.36280000e-06  8.36770818e-01  1.36280000e-06  7.75903830e-05 
 1.37280000e-06  1.37280000e-06  1.37280000e-06  7.16813258e-01  1.37280000e-06  8.27281790e-01  1.37280000e-06  1.10468532e-04 
 1.38280000e-06  1.38280000e-06  1.38280000e-06  6.71617147e-01  1.38280000e-06  8.14527967e-01  1.38280000e-06  1.42910820e-04 
 1.39280000e-06  1.39280000e-06  1.39280000e-06  6.23770470e-01  1.39280000e-06  7.98559689e-01  1.39280000e-06  1.74789219e-04 
 1.40280000e-06  1.40280000e-06  1.40280000e-06  5.73462056e-01  1.40280000e-06  7.79439979e-01  1.40280000e-06  2.05977923e-04 
 1.41280000e-06  1.41280000e-06  1.41280000e-06  5.20890449e-01  1.41280000e-06  7.57244292e-01  1.41280000e-06  2.36353843e-04 
 1.42280000e-06  1.42280000e-06  1.42280000e-06  4.66263125e-01  1.42280000e-06  7.32060220e-01  1.42280000e-06  2.65797095e-04 
 1.43280000e-06  1.43280000e-06  1.43280000e-06  4.09795674e-01  1.43280000e-06  7.03987144e-01  1.43280000e-06  2.94191470e-04 
 1.44280000e-06  1.44280000e-06  1.44280000e-06  3.51710946e-01  1.44280000e-06  6.73135844e-01  1.44280000e-06  3.21424897e-04 
 1.45280000e-06  1.45280000e-06  1.45280000e-06  2.92238177e-01  1.45280000e-06  6.39628060e-01  1.45280000e-06  3.47389884e-04 
 1.46280000e-06  1.46280000e-06  1.46280000e-06  2.31612076e-01  1.46280000e-06  6.03596016e-01  1.46280000e-06  3.71983940e-04 
 1.47280000e-06  1.47280000e-06  1.47280000e-06  1.70071909e-01  1.47280000e-06  5.65181892e-01  1.47280000e-06  3.95109984e-04 
 1.48280000e-06  1.48280000e-06  1.48280000e-06  1.07860545e-01  1.48280000e-06  5.24537272e-01  1.48280000e-06  4.16676727e-04 
 1.49280000e-06  1.49280000e-06  1.49280000e-06  4.52235051e-02  1.49280000e-06  4.81822539e-01  1.49280000e-06  4.36599034e-04 
 1.50280000e-06  1.50280000e-06  1.50280000e-06 -1.75920113e-02  1.50280000e-06  4.37206249e-01  1.50280000e-06  4.54798260e-04 
 1.51280000e-06  1.51280000e-06  1.51280000e-06 -8.03381001e-02  1.51280000e-06  3.90864460e-01  1.51280000e-06  4.71202560e-04 
