 8.91250938e+01  8.91250938e+01  0.00000000e+00  8.91250938e+01  9.99999999e-01 -3.07994214e-05  8.91250938e+01  9.99999999e-01 -2.79994740e-05  8.91250938e+01 -1.20731203e-12 -5.59989480e-08  8.91250938e+01 -1.56794066e-12 -5.59989480e-08  8.91250938e+01  9.99999999e-01 -2.23995792e-05  8.91250938e+01  9.99999999e-01 -2.79994740e-05 
 9.44060876e+01  9.44060876e+01  0.00000000e+00  9.44060876e+01  9.99999999e-01 -3.26244018e-05  9.44060876e+01  9.99999999e-01 -2.96585471e-05  9.44060876e+01 -1.35462822e-12 -5.93170942e-08  9.44060876e+01 -1.75925897e-12 -5.93170942e-08  9.44060876e+01  9.99999999e-01 -2.37268377e-05  9.44060876e+01  9.99999999e-01 -2.96585471e-05 
 1.00000000e+02  1.00000000e+02  0.00000000e+00  1.00000000e+02  9.99999999e-01 -3.45575192e-05  1.00000000e+02  9.99999999e-01 -3.14159265e-05  1.00000000e+02 -1.51991614e-12 -6.28318530e-08  1.00000000e+02 -1.97392059e-12 -6.28318530e-08  1.00000000e+02  9.99999999e-01 -2.51327412e-05  1.00000000e+02  9.99999999e-01 -3.14159265e-05 
 1.05925373e+02  1.05925373e+02  0.00000000e+00  1.05925373e+02  9.99999999e-01 -3.66051809e-05  1.05925373e+02  9.99999999e-01 -3.32774372e-05  1.05925373e+02 -1.70537889e-12 -6.65548744e-08  1.05925373e+02 -2.21477524e-12 -6.65548744e-08  1.05925373e+02  9.99999999e-01 -2.66219497e-05  1.05925373e+02  9.99999999e-01 -3.32774372e-05 
 1.12201845e+02  1.12201845e+02  0.00000000e+00  1.12201845e+02  9.99999999e-01 -3.87741742e-05  1.12201845e+02  9.99999999e-01 -3.52492493e-05  1.12201845e+02 -1.91346244e-12 -7.04984986e-08  1.12201845e+02 -2.48501913e-12 -7.04984986e-08  1.12201845e+02  9.99999999e-01 -2.81993994e-05  1.12201845e+02  9.99999999e-01 -3.52492493e-05 
 1.18850223e+02  1.18850223e+02  0.00000000e+00  1.18850223e+02  9.99999999e-01 -4.10716885e-05  1.18850223e+02  9.99999999e-01 -3.73378986e-05  1.18850223e+02 -2.14694755e-12 -7.46757973e-08  1.18850223e+02 -2.78823709e-12 -7.46757972e-08  1.18850223e+02  9.99999999e-01 -2.98703189e-05  1.18850223e+02  9.99999999e-01 -3.73378986e-05 
 1.25892541e+02  1.25892541e+02  0.00000000e+00  1.25892541e+02  9.99999998e-01 -4.35053390e-05  1.25892541e+02  9.99999998e-01 -3.95503082e-05  1.25892541e+02 -2.40891335e-12 -7.91006164e-08  1.25892541e+02 -3.12845409e-12 -7.91006164e-08  1.25892541e+02  9.99999999e-01 -3.16402466e-05  1.25892541e+02  9.99999998e-01 -3.95503082e-05 
 1.33352143e+02  1.33352143e+02  0.00000000e+00  1.33352143e+02  9.99999998e-01 -4.60831924e-05  1.33352143e+02  9.99999998e-01 -4.18938113e-05  1.33352143e+02 -2.70283969e-12 -8.37876226e-08  1.33352143e+02 -3.51018346e-12 -8.37876225e-08  1.33352143e+02  9.99999999e-01 -3.35150490e-05  1.33352143e+02  9.99999998e-01 -4.18938113e-05 
 1.41253754e+02  1.41253754e+02  0.00000000e+00  1.41253754e+02  9.99999998e-01 -4.88137932e-05  1.41253754e+02  9.99999998e-01 -4.43761756e-05  1.41253754e+02 -3.03264011e-12 -8.87523513e-08  1.41253754e+02 -3.93849016e-12 -8.87523513e-08  1.41253754e+02  9.99999999e-01 -3.55009405e-05  1.41253754e+02  9.99999998e-01 -4.43761756e-05 
 1.49623566e+02  1.49623566e+02  0.00000000e+00  1.49623566e+02  9.99999998e-01 -5.17061923e-05  1.49623566e+02  9.99999998e-01 -4.70056293e-05  1.49623566e+02 -3.40267224e-12 -9.40112588e-08  1.49623566e+02 -4.41905844e-12 -9.40112587e-08  1.49623566e+02  9.99999998e-01 -3.76045035e-05  1.49623566e+02  9.99999998e-01 -4.70056293e-05 
 1.58489319e+02  1.58489319e+02  0.00000000e+00  1.58489319e+02  9.99999997e-01 -5.47699768e-05  1.58489319e+02  9.99999998e-01 -4.97908880e-05  1.58489319e+02 -3.81785922e-12 -9.95817760e-08  1.58489319e+02 -4.95826470e-12 -9.95817760e-08  1.58489319e+02  9.99999998e-01 -3.98327104e-05  1.58489319e+02  9.99999998e-01 -4.97908880e-05 
 1.67880402e+02  1.67880402e+02  0.00000000e+00  1.67880402e+02  9.99999997e-01 -5.80153019e-05  1.67880402e+02  9.99999997e-01 -5.27411836e-05  1.67880402e+02 -4.28371401e-12 -1.05482367e-07  1.67880402e+02 -5.56326513e-12 -1.05482367e-07  1.67880402e+02  9.99999998e-01 -4.21929469e-05  1.67880402e+02  9.99999997e-01 -5.27411836e-05 
 1.77827941e+02  1.77827941e+02  0.00000000e+00  1.77827941e+02  9.99999997e-01 -6.14529247e-05  1.77827941e+02  9.99999997e-01 -5.58662951e-05  1.77827941e+02 -4.80640527e-12 -1.11732590e-07  1.77827941e+02 -6.24208627e-12 -1.11732590e-07  1.77827941e+02  9.99999998e-01 -4.46930361e-05  1.77827941e+02  9.99999997e-01 -5.58662951e-05 
 1.88364909e+02  1.88364909e+02  0.00000000e+00  1.88364909e+02  9.99999996e-01 -6.50942394e-05  1.88364909e+02  9.99999996e-01 -5.91765812e-05  1.88364909e+02 -5.39287712e-12 -1.18353163e-07  1.88364909e+02 -7.00373570e-12 -1.18353162e-07  1.88364909e+02  9.99999998e-01 -4.73412650e-05  1.88364909e+02  9.99999996e-01 -5.91765812e-05 
 1.99526231e+02  1.99526231e+02  0.00000000e+00  1.99526231e+02  9.99999996e-01 -6.89513155e-05  1.99526231e+02  9.99999996e-01 -6.26830141e-05  1.99526231e+02 -6.05090283e-12 -1.25366028e-07  1.99526231e+02 -7.85831990e-12 -1.25366028e-07  1.99526231e+02  9.99999997e-01 -5.01464113e-05  1.99526231e+02  9.99999996e-01 -6.26830141e-05 
 2.11348904e+02  2.11348904e+02  0.00000000e+00  2.11348904e+02  9.99999996e-01 -7.30369378e-05  2.11348904e+02  9.99999996e-01 -6.63972161e-05  2.11348904e+02 -6.78922890e-12 -1.32794432e-07  2.11348904e+02 -8.81718136e-12 -1.32794432e-07  2.11348904e+02  9.99999997e-01 -5.31177729e-05  2.11348904e+02  9.99999996e-01 -6.63972161e-05 
 2.23872114e+02  2.23872114e+02  0.00000000e+00  2.23872114e+02  9.99999995e-01 -7.73646484e-05  2.23872114e+02  9.99999995e-01 -7.03314985e-05  2.23872114e+02 -7.61763395e-12 -1.40662997e-07  2.23872114e+02 -9.89303908e-12 -1.40662997e-07  2.23872114e+02  9.99999997e-01 -5.62651988e-05  2.23872114e+02  9.99999995e-01 -7.03314985e-05 
