 1.18850223e+02  1.18850223e+02  0.00000000e+00  1.18850223e+02  9.99999999e-01 -3.73378986e-05  1.18850223e+02 -2.78823752e-12 -7.46757972e-08  1.18850223e+02  9.99999999e-01 -3.73378986e-05 
 1.25892541e+02  1.25892541e+02  0.00000000e+00  1.25892541e+02  9.99999998e-01 -3.95503082e-05  1.25892541e+02 -3.12845366e-12 -7.91006164e-08  1.25892541e+02  9.99999998e-01 -3.95503082e-05 
 1.33352143e+02  1.33352143e+02  0.00000000e+00  1.33352143e+02  9.99999998e-01 -4.18938113e-05  1.33352143e+02 -3.51018303e-12 -8.37876225e-08  1.33352143e+02  9.99999998e-01 -4.18938113e-05 
 1.41253754e+02  1.41253754e+02  0.00000000e+00  1.41253754e+02  9.99999998e-01 -4.43761756e-05  1.41253754e+02 -3.93849016e-12 -8.87523513e-08  1.41253754e+02  9.99999998e-01 -4.43761756e-05 
 1.49623566e+02  1.49623566e+02  0.00000000e+00  1.49623566e+02  9.99999998e-01 -4.70056293e-05  1.49623566e+02 -4.41905844e-12 -9.40112587e-08  1.49623566e+02  9.99999998e-01 -4.70056293e-05 
 1.58489319e+02  1.58489319e+02  0.00000000e+00  1.58489319e+02  9.99999998e-01 -4.97908880e-05  1.58489319e+02 -4.95826514e-12 -9.95817760e-08  1.58489319e+02  9.99999998e-01 -4.97908880e-05 
 1.67880402e+02  1.67880402e+02  0.00000000e+00  1.67880402e+02  9.99999997e-01 -5.27411836e-05  1.67880402e+02 -5.56326513e-12 -1.05482367e-07  1.67880402e+02  9.99999997e-01 -5.27411836e-05 
 1.77827941e+02  1.77827941e+02  0.00000000e+00  1.77827941e+02  9.99999997e-01 -5.58662951e-05  1.77827941e+02 -6.24208584e-12 -1.11732590e-07  1.77827941e+02  9.99999997e-01 -5.58662951e-05 
 1.88364909e+02  1.88364909e+02  0.00000000e+00  1.88364909e+02  9.99999996e-01 -5.91765812e-05  1.88364909e+02 -7.00373570e-12 -1.18353162e-07  1.88364909e+02  9.99999996e-01 -5.91765812e-05 
 1.99526231e+02  1.99526231e+02  0.00000000e+00  1.99526231e+02  9.99999996e-01 -6.26830141e-05  1.99526231e+02 -7.85832076e-12 -1.25366028e-07  1.99526231e+02  9.99999996e-01 -6.26830141e-05 
 2.11348904e+02  2.11348904e+02  0.00000000e+00  2.11348904e+02  9.99999996e-01 -6.63972161e-05  2.11348904e+02 -8.81718049e-12 -1.32794432e-07  2.11348904e+02  9.99999996e-01 -6.63972161e-05 
 2.23872114e+02  2.23872114e+02  0.00000000e+00  2.23872114e+02  9.99999995e-01 -7.03314985e-05  2.23872114e+02 -9.89303951e-12 -1.40662997e-07  2.23872114e+02  9.99999995e-01 -7.03314985e-05 
 2.37137371e+02  2.37137371e+02  0.00000000e+00  2.37137371e+02  9.99999994e-01 -7.44989017e-05  2.37137371e+02 -1.11001729e-11 -1.48997803e-07  2.37137371e+02  9.99999994e-01 -7.44989017e-05 
 2.51188643e+02  2.51188643e+02  0.00000000e+00  2.51188643e+02  9.99999994e-01 -7.89132391e-05  2.51188643e+02 -1.24545990e-11 -1.57826478e-07  2.51188643e+02  9.99999994e-01 -7.89132391e-05 
 2.66072506e+02  2.66072506e+02  0.00000000e+00  2.66072506e+02  9.99999993e-01 -8.35891424e-05  2.66072506e+02 -1.39742896e-11 -1.67178285e-07  2.66072506e+02  9.99999993e-01 -8.35891424e-05 
 2.81838293e+02  2.81838293e+02  0.00000000e+00  2.81838293e+02  9.99999992e-01 -8.85421104e-05  2.81838293e+02 -1.56794105e-11 -1.77084221e-07  2.81838293e+02  9.99999992e-01 -8.85421104e-05 
 2.98538262e+02  2.98538262e+02  0.00000000e+00  2.98538262e+02  9.99999991e-01 -9.37885602e-05  2.98538262e+02 -1.75925884e-11 -1.87577120e-07  2.98538262e+02  9.99999991e-01 -9.37885602e-05 
 3.16227766e+02  3.16227766e+02  0.00000000e+00  3.16227766e+02  9.99999990e-01 -9.93458817e-05  3.16227766e+02 -1.97392085e-11 -1.98691763e-07  3.16227766e+02  9.99999990e-01 -9.93458817e-05 
 3.34965439e+02  3.34965439e+02  0.00000000e+00  3.34965439e+02  9.99999989e-01 -1.05232495e-04  3.34965439e+02 -2.21477567e-11 -2.10464990e-07  3.34965439e+02  9.99999989e-01 -1.05232495e-04 
 3.54813389e+02  3.54813389e+02  0.00000000e+00  3.54813389e+02  9.99999988e-01 -1.11467912e-04  3.54813389e+02 -2.48501913e-11 -2.22935825e-07  3.54813389e+02  9.99999988e-01 -1.11467912e-04 
 3.75837404e+02  3.75837404e+02  0.00000000e+00  3.75837404e+02  9.99999986e-01 -1.18072801e-04  3.75837404e+02 -2.78823731e-11 -2.36145602e-07  3.75837404e+02  9.99999986e-01 -1.18072801e-04 
 3.98107171e+02  3.98107171e+02  0.00000000e+00  3.98107171e+02  9.99999984e-01 -1.25069054e-04  3.98107171e+02 -3.12845370e-11 -2.50138109e-07  3.98107171e+02  9.99999984e-01 -1.25069054e-04 
 4.21696503e+02  4.21696503e+02  0.00000000e+00  4.21696503e+02  9.99999982e-01 -1.32479861e-04  4.21696503e+02 -3.51018277e-11 -2.64959723e-07  4.21696503e+02  9.99999982e-01 -1.32479861e-04 
 4.46683592e+02  4.46683592e+02  0.00000000e+00  4.46683592e+02  9.99999980e-01 -1.40329786e-04  4.46683592e+02 -3.93848986e-11 -2.80659573e-07  4.46683592e+02  9.99999980e-01 -1.40329786e-04 
 4.73151259e+02  4.73151259e+02  0.00000000e+00  4.73151259e+02  9.99999978e-01 -1.48644849e-04  4.73151259e+02 -4.41905831e-11 -2.97289697e-07  4.73151259e+02  9.99999978e-01 -1.48644849e-04 
 5.01187234e+02  5.01187234e+02  0.00000000e+00  5.01187234e+02  9.99999975e-01 -1.57452609e-04  5.01187234e+02 -4.95826496e-11 -3.14905218e-07  5.01187234e+02  9.99999975e-01 -1.57452609e-04 
 5.30884444e+02  5.30884444e+02  0.00000000e+00  5.30884444e+02  9.99999972e-01 -1.66782262e-04  5.30884444e+02 -5.56326478e-11 -3.33564525e-07  5.30884444e+02  9.99999972e-01 -1.66782262e-04 
 5.62341325e+02  5.62341325e+02  0.00000000e+00  5.62341325e+02  9.99999969e-01 -1.76664732e-04  5.62341325e+02 -6.24208571e-11 -3.53329464e-07  5.62341325e+02  9.99999969e-01 -1.76664732e-04 
 5.95662144e+02  5.95662144e+02  0.00000000e+00  5.95662144e+02  9.99999965e-01 -1.87132775e-04  5.95662144e+02 -7.00373531e-11 -3.74265550e-07  5.95662144e+02  9.99999965e-01 -1.87132775e-04 
